{'iter_count': 1, 's': 1.0083918056125185e-07}
{'iter_count': 1348, 's': 0.2635214328765869}
{'iter_count': 1349, 's': 0.26639875769615173}
{'iter_count': 1350, 's': 0.24803727865219116}
{'iter_count': 1351, 's': 0.23315013945102692}
{'iter_count': 1352, 's': 0.23418425023555756}
{'iter_count': 1353, 's': 0.23991680145263672}
{'iter_count': 1354, 's': 0.24217864871025085}
{'iter_count': 1355, 's': 0.25159621238708496}
{'iter_count': 1356, 's': 0.24703729152679443}
{'iter_count': 1357, 's': 0.2612004280090332}
{'iter_count': 1358, 's': 0.27146777510643005}
{'iter_count': 1359, 's': 0.26193320751190186}
{'iter_count': 1360, 's': 0.25426623225212097}
{'iter_count': 1361, 's': 0.22710633277893066}
{'iter_count': 1362, 's': 0.2280363291501999}
{'iter_count': 1363, 's': 0.2602776885032654}
{'iter_count': 1364, 's': 0.293709933757782}
{'iter_count': 1365, 's': 0.269291490316391}
{'iter_count': 1366, 's': 0.24185238778591156}
{'iter_count': 1367, 's': 0.26751548051834106}
{'iter_count': 1368, 's': 0.27149224281311035}
{'iter_count': 1369, 's': 0.27987709641456604}
{'iter_count': 1370, 's': 0.2631511092185974}
{'iter_count': 1371, 's': 0.27598172426223755}
{'iter_count': 1372, 's': 0.24842709302902222}
{'iter_count': 1373, 's': 0.26005327701568604}
{'iter_count': 1374, 's': 0.24577945470809937}
{'iter_count': 1375, 's': 0.2670058608055115}
{'iter_count': 1376, 's': 0.26687806844711304}
{'iter_count': 1377, 's': 0.280779629945755}
{'iter_count': 1378, 's': 0.2987889349460602}
{'iter_count': 1379, 's': 0.253079891204834}
{'iter_count': 1380, 's': 0.25384679436683655}
{'iter_count': 1381, 's': 0.2707229256629944}
{'iter_count': 1382, 's': 0.26138046383857727}
{'iter_count': 1383, 's': 0.2713218331336975}
{'iter_count': 1384, 's': 0.2567109763622284}
{'iter_count': 1385, 's': 0.2623329758644104}
{'iter_count': 1386, 's': 0.2667301893234253}
{'iter_count': 1387, 's': 0.2728990614414215}
{'iter_count': 1388, 's': 0.2584438920021057}
{'iter_count': 1389, 's': 0.26003581285476685}
{'iter_count': 1390, 's': 0.27467817068099976}
{'iter_count': 1391, 's': 0.2507472634315491}
{'iter_count': 1392, 's': 0.2770010232925415}
{'iter_count': 1393, 's': 0.2894270420074463}
{'iter_count': 1394, 's': 0.28536081314086914}
{'iter_count': 1395, 's': 0.266747385263443}
{'iter_count': 1396, 's': 0.24602484703063965}
{'iter_count': 1397, 's': 0.268189400434494}
{'iter_count': 1398, 's': 0.24780161678791046}
{'iter_count': 1399, 's': 0.2581422030925751}
{'iter_count': 1400, 's': 0.2718003988265991}
{'iter_count': 1401, 's': 0.25689980387687683}
{'iter_count': 1402, 's': 0.25564801692962646}
{'iter_count': 1403, 's': 0.26788246631622314}
{'iter_count': 1404, 's': 0.2585507035255432}
{'iter_count': 1405, 's': 0.2480071634054184}
{'iter_count': 1406, 's': 0.275051474571228}
{'iter_count': 1407, 's': 0.2710445523262024}
{'iter_count': 1408, 's': 0.28459063172340393}
{'iter_count': 1409, 's': 0.300327867269516}
{'iter_count': 1410, 's': 0.2525426149368286}
{'iter_count': 1411, 's': 0.2528873383998871}
{'iter_count': 1412, 's': 0.26542478799819946}
{'iter_count': 1413, 's': 0.28446418046951294}
{'iter_count': 1414, 's': 0.27060818672180176}
{'iter_count': 1415, 's': 0.2734300494194031}
{'iter_count': 1416, 's': 0.25194448232650757}
{'iter_count': 1417, 's': 0.2620318531990051}
{'iter_count': 1418, 's': 0.25965210795402527}
{'iter_count': 1419, 's': 0.26810383796691895}
{'iter_count': 1420, 's': 0.24684320390224457}
{'iter_count': 1421, 's': 0.23620545864105225}
{'iter_count': 1422, 's': 0.2335178256034851}
{'iter_count': 1423, 's': 0.23700246214866638}
{'iter_count': 1424, 's': 0.23945152759552002}
{'iter_count': 1425, 's': 0.2632688581943512}
{'iter_count': 1426, 's': 0.2247188687324524}
{'iter_count': 1427, 's': 0.22488781809806824}
{'iter_count': 1428, 's': 0.23285911977291107}
{'iter_count': 1429, 's': 0.24419540166854858}
{'iter_count': 1430, 's': 0.22882235050201416}
{'iter_count': 1431, 's': 0.2478235363960266}
{'iter_count': 1432, 's': 0.2587611675262451}
{'iter_count': 1433, 's': 0.2503949999809265}
{'iter_count': 1434, 's': 0.2455613613128662}
{'iter_count': 1435, 's': 0.23485931754112244}
{'iter_count': 1436, 's': 0.23959147930145264}
{'iter_count': 1437, 's': 0.24093198776245117}
{'iter_count': 1438, 's': 0.2626139521598816}
{'iter_count': 1439, 's': 0.25928163528442383}
{'iter_count': 1440, 's': 0.25854921340942383}
{'iter_count': 1441, 's': 0.22702571749687195}
{'iter_count': 1442, 's': 0.2442374974489212}
{'iter_count': 1443, 's': 0.25928354263305664}
{'iter_count': 1444, 's': 0.2330005019903183}
{'iter_count': 1445, 's': 0.2415490448474884}
{'iter_count': 1446, 's': 0.23694473505020142}
{'iter_count': 1447, 's': 0.23120473325252533}
{'iter_count': 1448, 's': 0.2585970163345337}
{'iter_count': 1449, 's': 0.24372079968452454}
{'iter_count': 1450, 's': 0.23222213983535767}
{'iter_count': 1451, 's': 0.23443052172660828}
{'iter_count': 1452, 's': 0.2501296103000641}
{'iter_count': 1453, 's': 0.21967759728431702}
{'iter_count': 1454, 's': 0.20780643820762634}
{'iter_count': 1455, 's': 0.22603167593479156}
{'iter_count': 1456, 's': 0.22845777869224548}
{'iter_count': 1457, 's': 0.2489180564880371}
{'iter_count': 1458, 's': 0.21047937870025635}
{'iter_count': 1459, 's': 0.21510182321071625}
{'iter_count': 1460, 's': 0.22522690892219543}
{'iter_count': 1461, 's': 0.24037690460681915}
{'iter_count': 1462, 's': 0.21564136445522308}
{'iter_count': 1463, 's': 0.20222847163677216}
{'iter_count': 1464, 's': 0.20369189977645874}
{'iter_count': 1465, 's': 0.20060113072395325}
{'iter_count': 1466, 's': 0.19940118491649628}
{'iter_count': 1467, 's': 0.1849091649055481}
{'iter_count': 1468, 's': 0.1813715100288391}
{'iter_count': 1469, 's': 0.18499106168746948}
{'iter_count': 1470, 's': 0.1786860078573227}
{'iter_count': 1471, 's': 0.17654885351657867}
{'iter_count': 1472, 's': 0.19679667055606842}
{'iter_count': 1473, 's': 0.18574288487434387}
{'iter_count': 1474, 's': 0.20737090706825256}
{'iter_count': 1475, 's': 0.18080095946788788}
{'iter_count': 1476, 's': 0.19561408460140228}
{'iter_count': 1477, 's': 0.2033085823059082}
{'iter_count': 1478, 's': 0.18519774079322815}
{'iter_count': 1479, 's': 0.18069590628147125}
{'iter_count': 1480, 's': 0.182441845536232}
{'iter_count': 1481, 's': 0.17565210163593292}
{'iter_count': 1482, 's': 0.19631505012512207}
{'iter_count': 1483, 's': 0.1793738305568695}
{'iter_count': 1484, 's': 0.2014409601688385}
{'iter_count': 1485, 's': 0.18551570177078247}
{'iter_count': 1486, 's': 0.21055692434310913}
{'iter_count': 1487, 's': 0.18335241079330444}
{'iter_count': 1488, 's': 0.20268723368644714}
{'iter_count': 1489, 's': 0.19569377601146698}
{'iter_count': 1490, 's': 0.1943863034248352}
{'iter_count': 1491, 's': 0.19640617072582245}
{'iter_count': 1492, 's': 0.1766316294670105}
{'iter_count': 1493, 's': 0.18187089264392853}
{'iter_count': 1494, 's': 0.17546725273132324}
{'iter_count': 1495, 's': 0.19251874089241028}
{'iter_count': 1496, 's': 0.1888216733932495}
{'iter_count': 1497, 's': 0.1754203736782074}
{'iter_count': 1498, 's': 0.1900562047958374}
{'iter_count': 1499, 's': 0.19806018471717834}
{'iter_count': 1500, 's': 0.17629274725914001}
{'iter_count': 1501, 's': 0.19458389282226562}
{'iter_count': 1502, 's': 0.19018791615962982}
{'iter_count': 1503, 's': 0.2184600681066513}
{'iter_count': 1504, 's': 0.1961538940668106}
{'iter_count': 1505, 's': 0.17461037635803223}
{'iter_count': 1506, 's': 0.1898551881313324}
{'iter_count': 1507, 's': 0.21172435581684113}
{'iter_count': 1508, 's': 0.20047232508659363}
{'iter_count': 1509, 's': 0.1976148784160614}
{'iter_count': 1510, 's': 0.1911153644323349}
{'iter_count': 1511, 's': 0.18524257838726044}
{'iter_count': 1512, 's': 0.19796697795391083}
{'iter_count': 1513, 's': 0.20597508549690247}
{'iter_count': 1514, 's': 0.21194514632225037}
{'iter_count': 1515, 's': 0.2190515249967575}
{'iter_count': 1516, 's': 0.20441848039627075}
{'iter_count': 1517, 's': 0.19754117727279663}
{'iter_count': 1518, 's': 0.20101402699947357}
{'iter_count': 1519, 's': 0.19630500674247742}
{'iter_count': 1520, 's': 0.1942126750946045}
{'iter_count': 1521, 's': 0.185954749584198}
{'iter_count': 1522, 's': 0.1993158757686615}
{'iter_count': 1523, 's': 0.19699440896511078}
{'iter_count': 1524, 's': 0.19580547511577606}
{'iter_count': 1525, 's': 0.2074151337146759}
{'iter_count': 1526, 's': 0.19240140914916992}
{'iter_count': 1527, 's': 0.19772760570049286}
{'iter_count': 1528, 's': 0.20450818538665771}
{'iter_count': 1529, 's': 0.2264219969511032}
{'iter_count': 1530, 's': 0.19741405546665192}
{'iter_count': 1531, 's': 0.19909466803073883}
{'iter_count': 1532, 's': 0.20210707187652588}
{'iter_count': 1533, 's': 0.2152726650238037}
{'iter_count': 1534, 's': 0.1914995312690735}
{'iter_count': 1535, 's': 0.20683762431144714}
{'iter_count': 1536, 's': 0.21396751701831818}
{'iter_count': 1537, 's': 0.21398484706878662}
{'iter_count': 1538, 's': 0.22649599611759186}
{'iter_count': 1539, 's': 0.21476337313652039}
{'iter_count': 1540, 's': 0.2033955156803131}
{'iter_count': 1541, 's': 0.20433823764324188}
{'iter_count': 1542, 's': 0.20200711488723755}
{'iter_count': 1543, 's': 0.1997317373752594}
{'iter_count': 1544, 's': 0.20759697258472443}
{'iter_count': 1545, 's': 0.20987677574157715}
{'iter_count': 1546, 's': 0.1983845829963684}
{'iter_count': 1547, 's': 0.20537441968917847}
{'iter_count': 1548, 's': 0.20660890638828278}
{'iter_count': 1549, 's': 0.2134554386138916}
{'iter_count': 1550, 's': 0.21107640862464905}
{'iter_count': 1551, 's': 0.20528854429721832}
{'iter_count': 1552, 's': 0.2088739573955536}
{'iter_count': 1553, 's': 0.21852612495422363}
{'iter_count': 1554, 's': 0.20359405875205994}
{'iter_count': 1555, 's': 0.20676079392433167}
{'iter_count': 1556, 's': 0.19602805376052856}
{'iter_count': 1557, 's': 0.2110205441713333}
{'iter_count': 1558, 's': 0.19302235543727875}
{'iter_count': 1559, 's': 0.20656779408454895}
{'iter_count': 1560, 's': 0.20127752423286438}
{'iter_count': 1561, 's': 0.20958824455738068}
{'iter_count': 1562, 's': 0.2134736180305481}
{'iter_count': 1563, 's': 0.19790856540203094}
{'iter_count': 1564, 's': 0.19200509786605835}
{'iter_count': 1565, 's': 0.20126739144325256}
{'iter_count': 1566, 's': 0.19017641246318817}
{'iter_count': 1567, 's': 0.2111016809940338}
{'iter_count': 1568, 's': 0.21444547176361084}
{'iter_count': 1569, 's': 0.20727002620697021}
{'iter_count': 1570, 's': 0.20218344032764435}
{'iter_count': 1571, 's': 0.20783746242523193}
{'iter_count': 1572, 's': 0.2118501216173172}
{'iter_count': 1573, 's': 0.21265122294425964}
{'iter_count': 1574, 's': 0.22017453610897064}
{'iter_count': 1575, 's': 0.2153918743133545}
{'iter_count': 1576, 's': 0.2055044174194336}
{'iter_count': 1577, 's': 0.20458833873271942}
{'iter_count': 1578, 's': 0.19959639012813568}
{'iter_count': 1579, 's': 0.2016155868768692}
{'iter_count': 1580, 's': 0.20377770066261292}
{'iter_count': 1581, 's': 0.20773500204086304}
{'iter_count': 1582, 's': 0.2150993049144745}
{'iter_count': 1583, 's': 0.2120942622423172}
{'iter_count': 1584, 's': 0.20229539275169373}
{'iter_count': 1585, 's': 0.21102461218833923}
{'iter_count': 1586, 's': 0.2171371430158615}
{'iter_count': 1587, 's': 0.2232351005077362}
{'iter_count': 1588, 's': 0.21842196583747864}
{'iter_count': 1589, 's': 0.2138052135705948}
{'iter_count': 1590, 's': 0.208867609500885}
{'iter_count': 1591, 's': 0.19943678379058838}
{'iter_count': 1592, 's': 0.2110276222229004}
{'iter_count': 1593, 's': 0.21431413292884827}
{'iter_count': 1594, 's': 0.21857500076293945}
{'iter_count': 1595, 's': 0.2159905731678009}
{'iter_count': 1596, 's': 0.2152853161096573}
{'iter_count': 1597, 's': 0.20859713852405548}
{'iter_count': 1598, 's': 0.20821607112884521}
{'iter_count': 1599, 's': 0.2093929499387741}
{'iter_count': 1600, 's': 0.2119303047657013}
{'iter_count': 1601, 's': 0.2221425324678421}
{'iter_count': 1602, 's': 0.21529743075370789}
{'iter_count': 1603, 's': 0.22621017694473267}
{'iter_count': 1604, 's': 0.21358458697795868}
{'iter_count': 1605, 's': 0.20489676296710968}
{'iter_count': 1606, 's': 0.19428017735481262}
{'iter_count': 1607, 's': 0.206049382686615}
{'iter_count': 1608, 's': 0.22311833500862122}
{'iter_count': 1609, 's': 0.22445902228355408}
{'iter_count': 1610, 's': 0.23104199767112732}
{'iter_count': 1611, 's': 0.22927169501781464}
{'iter_count': 1612, 's': 0.23213188350200653}
{'iter_count': 1613, 's': 0.23614022135734558}
{'iter_count': 1614, 's': 0.2406817376613617}
{'iter_count': 1615, 's': 0.23236465454101562}
{'iter_count': 1616, 's': 0.23160091042518616}
{'iter_count': 1617, 's': 0.2300957441329956}
{'iter_count': 1618, 's': 0.23027047514915466}
{'iter_count': 1619, 's': 0.22702868282794952}
{'iter_count': 1620, 's': 0.22160427272319794}
{'iter_count': 1621, 's': 0.23636215925216675}
{'iter_count': 1622, 's': 0.21451562643051147}
{'iter_count': 1623, 's': 0.22842928767204285}
{'iter_count': 1624, 's': 0.20944972336292267}
{'iter_count': 1625, 's': 0.22695717215538025}
{'iter_count': 1626, 's': 0.22237545251846313}
{'iter_count': 1627, 's': 0.21119561791419983}
{'iter_count': 1628, 's': 0.20317114889621735}
{'iter_count': 1629, 's': 0.2288316935300827}
{'iter_count': 1630, 's': 0.23458148539066315}
{'iter_count': 1631, 's': 0.2103368490934372}
{'iter_count': 1632, 's': 0.2206462174654007}
{'iter_count': 1633, 's': 0.22734695672988892}
{'iter_count': 1634, 's': 0.22903156280517578}
{'iter_count': 1635, 's': 0.22355730831623077}
{'iter_count': 1636, 's': 0.22117745876312256}
{'iter_count': 1637, 's': 0.21450917422771454}
{'iter_count': 1638, 's': 0.20507186651229858}
{'iter_count': 1639, 's': 0.2152177393436432}
{'iter_count': 1640, 's': 0.22927552461624146}
{'iter_count': 1641, 's': 0.24251170456409454}
{'iter_count': 1642, 's': 0.23920145630836487}
{'iter_count': 1643, 's': 0.2328621745109558}
{'iter_count': 1644, 's': 0.23160812258720398}
{'iter_count': 1645, 's': 0.2323838770389557}
{'iter_count': 1646, 's': 0.22125494480133057}
{'iter_count': 1647, 's': 0.2525118589401245}
{'iter_count': 1648, 's': 0.22146949172019958}
{'iter_count': 1649, 's': 0.2340434044599533}
{'iter_count': 1650, 's': 0.2449360191822052}
{'iter_count': 1651, 's': 0.22349613904953003}
{'iter_count': 1652, 's': 0.2095126211643219}
{'iter_count': 1653, 's': 0.22628919780254364}
{'iter_count': 1654, 's': 0.22048425674438477}
{'iter_count': 1655, 's': 0.20877552032470703}
{'iter_count': 1656, 's': 0.22776654362678528}
{'iter_count': 1657, 's': 0.22997352480888367}
{'iter_count': 1658, 's': 0.24033144116401672}
{'iter_count': 1659, 's': 0.24257773160934448}
{'iter_count': 1660, 's': 0.24129197001457214}
{'iter_count': 1661, 's': 0.24108418822288513}
{'iter_count': 1662, 's': 0.22896653413772583}
{'iter_count': 1663, 's': 0.2315487563610077}
{'iter_count': 1664, 's': 0.2389110028743744}
{'iter_count': 1665, 's': 0.23612451553344727}
{'iter_count': 1666, 's': 0.23860955238342285}
{'iter_count': 1667, 's': 0.2397879660129547}
{'iter_count': 1668, 's': 0.2419683039188385}
{'iter_count': 1669, 's': 0.24261388182640076}
{'iter_count': 1670, 's': 0.21822184324264526}
{'iter_count': 1671, 's': 0.22526004910469055}
{'iter_count': 1672, 's': 0.22756677865982056}
{'iter_count': 1673, 's': 0.23182135820388794}
{'iter_count': 1674, 's': 0.25400546193122864}
{'iter_count': 1675, 's': 0.2530117630958557}
{'iter_count': 1676, 's': 0.24858781695365906}
{'iter_count': 1677, 's': 0.24552634358406067}
{'iter_count': 1678, 's': 0.2460004836320877}
{'iter_count': 1679, 's': 0.23296061158180237}
{'iter_count': 1680, 's': 0.22745728492736816}
{'iter_count': 1681, 's': 0.2268615961074829}
{'iter_count': 1682, 's': 0.23492993414402008}
{'iter_count': 1683, 's': 0.23894467949867249}
{'iter_count': 1684, 's': 0.24219569563865662}
{'iter_count': 1685, 's': 0.24275797605514526}
{'iter_count': 1686, 's': 0.24519488215446472}
{'iter_count': 1687, 's': 0.2354961633682251}
{'iter_count': 1688, 's': 0.23667898774147034}
{'iter_count': 1689, 's': 0.227701336145401}
{'iter_count': 1690, 's': 0.23451808094978333}
{'iter_count': 1691, 's': 0.2359057068824768}
{'iter_count': 1692, 's': 0.25215595960617065}
{'iter_count': 1693, 's': 0.2132764458656311}
{'iter_count': 1694, 's': 0.23237618803977966}
{'iter_count': 1695, 's': 0.2374424934387207}
{'iter_count': 1696, 's': 0.25075703859329224}
{'iter_count': 1697, 's': 0.2215379774570465}
{'iter_count': 1698, 's': 0.2360612452030182}
{'iter_count': 1699, 's': 0.2393522560596466}
{'iter_count': 1700, 's': 0.23144984245300293}
{'iter_count': 1701, 's': 0.24631032347679138}
{'iter_count': 1702, 's': 0.22097904980182648}
{'iter_count': 1703, 's': 0.2242095172405243}
{'iter_count': 1704, 's': 0.22916218638420105}
{'iter_count': 1705, 's': 0.23180708289146423}
{'iter_count': 1706, 's': 0.23753225803375244}
{'iter_count': 1707, 's': 0.23970483243465424}
{'iter_count': 1708, 's': 0.24465209245681763}
{'iter_count': 1709, 's': 0.23405994474887848}
{'iter_count': 1710, 's': 0.23652046918869019}
{'iter_count': 1711, 's': 0.22595733404159546}
{'iter_count': 1712, 's': 0.24112999439239502}
{'iter_count': 1713, 's': 0.23633790016174316}
{'iter_count': 1714, 's': 0.24383944272994995}
{'iter_count': 1715, 's': 0.2188606858253479}
{'iter_count': 1716, 's': 0.22289833426475525}
{'iter_count': 1717, 's': 0.22034229338169098}
{'iter_count': 1718, 's': 0.22478342056274414}
{'iter_count': 1719, 's': 0.23150087893009186}
{'iter_count': 1720, 's': 0.23085856437683105}
{'iter_count': 1721, 's': 0.22613295912742615}
{'iter_count': 1722, 's': 0.2247033566236496}
{'iter_count': 1723, 's': 0.22707930207252502}
{'iter_count': 1724, 's': 0.23510390520095825}
{'iter_count': 1725, 's': 0.2447701394557953}
{'iter_count': 1726, 's': 0.23068006336688995}
{'iter_count': 1727, 's': 0.22781610488891602}
{'iter_count': 1728, 's': 0.22246918082237244}
{'iter_count': 1729, 's': 0.2356632649898529}
{'iter_count': 1730, 's': 0.24120913445949554}
{'iter_count': 1731, 's': 0.23794293403625488}
{'iter_count': 1732, 's': 0.22905293107032776}
{'iter_count': 1733, 's': 0.22470667958259583}
{'iter_count': 1734, 's': 0.22296470403671265}
{'iter_count': 1735, 's': 0.23062783479690552}
{'iter_count': 1736, 's': 0.231389582157135}
{'iter_count': 1737, 's': 0.23770445585250854}
{'iter_count': 1738, 's': 0.23205186426639557}
{'iter_count': 1739, 's': 0.23833152651786804}
{'iter_count': 1740, 's': 0.2270493507385254}
{'iter_count': 1741, 's': 0.21883806586265564}
{'iter_count': 1742, 's': 0.21496546268463135}
{'iter_count': 1743, 's': 0.22438757121562958}
{'iter_count': 1744, 's': 0.23204928636550903}
{'iter_count': 1745, 's': 0.21979528665542603}
{'iter_count': 1746, 's': 0.2326464056968689}
{'iter_count': 1747, 's': 0.24384674429893494}
{'iter_count': 1748, 's': 0.22994324564933777}
{'iter_count': 1749, 's': 0.22233398258686066}
{'iter_count': 1750, 's': 0.23950736224651337}
{'iter_count': 1751, 's': 0.21535389125347137}
{'iter_count': 1752, 's': 0.23128637671470642}
{'iter_count': 1753, 's': 0.235178142786026}
{'iter_count': 1754, 's': 0.24217820167541504}
{'iter_count': 1755, 's': 0.23931506276130676}
{'iter_count': 1756, 's': 0.23266468942165375}
{'iter_count': 1757, 's': 0.22455856204032898}
{'iter_count': 1758, 's': 0.2074037790298462}
{'iter_count': 1759, 's': 0.23187768459320068}
{'iter_count': 1760, 's': 0.2294483780860901}
{'iter_count': 1761, 's': 0.23516744375228882}
{'iter_count': 1762, 's': 0.23656034469604492}
{'iter_count': 1763, 's': 0.22933751344680786}
{'iter_count': 1764, 's': 0.21983696520328522}
{'iter_count': 1765, 's': 0.2294071614742279}
{'iter_count': 1766, 's': 0.23527079820632935}
{'iter_count': 1767, 's': 0.22316578030586243}
{'iter_count': 1768, 's': 0.2413351833820343}
{'iter_count': 1769, 's': 0.22779133915901184}
{'iter_count': 1770, 's': 0.21971026062965393}
{'iter_count': 1771, 's': 0.22402693331241608}
{'iter_count': 1772, 's': 0.24911469221115112}
{'iter_count': 1773, 's': 0.22665539383888245}
{'iter_count': 1774, 's': 0.23130065202713013}
{'iter_count': 1775, 's': 0.22132976353168488}
{'iter_count': 1776, 's': 0.22116616368293762}
{'iter_count': 1777, 's': 0.23213741183280945}
{'iter_count': 1778, 's': 0.23749706149101257}
{'iter_count': 1779, 's': 0.23020216822624207}
{'iter_count': 1780, 's': 0.23079906404018402}
{'iter_count': 1781, 's': 0.21823303401470184}
{'iter_count': 1782, 's': 0.23174773156642914}
{'iter_count': 1783, 's': 0.2362225502729416}
{'iter_count': 1784, 's': 0.2285362184047699}
{'iter_count': 1785, 's': 0.23184621334075928}
{'iter_count': 1786, 's': 0.22124721109867096}
{'iter_count': 1787, 's': 0.23231689631938934}
{'iter_count': 1788, 's': 0.22698011994361877}
{'iter_count': 1789, 's': 0.2454134225845337}
{'iter_count': 1790, 's': 0.23869603872299194}
{'iter_count': 1791, 's': 0.242801696062088}
{'iter_count': 1792, 's': 0.235452800989151}
{'iter_count': 1793, 's': 0.2298870086669922}
{'iter_count': 1794, 's': 0.2313431054353714}
{'iter_count': 1795, 's': 0.2417420595884323}
{'iter_count': 1796, 's': 0.22533294558525085}
{'iter_count': 1797, 's': 0.23373979330062866}
{'iter_count': 1798, 's': 0.23754547536373138}
{'iter_count': 1799, 's': 0.2374558448791504}
{'iter_count': 1800, 's': 0.2375076413154602}
{'iter_count': 1801, 's': 0.23512610793113708}
{'iter_count': 1802, 's': 0.23324698209762573}
{'iter_count': 1803, 's': 0.2337709367275238}
{'iter_count': 1804, 's': 0.22673343122005463}
{'iter_count': 1805, 's': 0.2246091365814209}
{'iter_count': 1806, 's': 0.22097927331924438}
{'iter_count': 1807, 's': 0.22556579113006592}
{'iter_count': 1808, 's': 0.2270411252975464}
{'iter_count': 1809, 's': 0.22311696410179138}
{'iter_count': 1810, 's': 0.23176343739032745}
{'iter_count': 1811, 's': 0.2292042374610901}
{'iter_count': 1812, 's': 0.2305203378200531}
{'iter_count': 1813, 's': 0.2255176603794098}
{'iter_count': 1814, 's': 0.22094935178756714}
{'iter_count': 1815, 's': 0.22795948386192322}
{'iter_count': 1816, 's': 0.21451795101165771}
{'iter_count': 1817, 's': 0.2235940396785736}
{'iter_count': 1818, 's': 0.22711899876594543}
{'iter_count': 1819, 's': 0.23636168241500854}
{'iter_count': 1820, 's': 0.20857147872447968}
{'iter_count': 1821, 's': 0.23507045209407806}
{'iter_count': 1822, 's': 0.22251048684120178}
{'iter_count': 1823, 's': 0.2279280424118042}
{'iter_count': 1824, 's': 0.2272896021604538}
{'iter_count': 1825, 's': 0.2392914891242981}
{'iter_count': 1826, 's': 0.23327279090881348}
{'iter_count': 1827, 's': 0.24150392413139343}
{'iter_count': 1828, 's': 0.23320990800857544}
{'iter_count': 1829, 's': 0.22455576062202454}
{'iter_count': 1830, 's': 0.2414504587650299}
{'iter_count': 1831, 's': 0.23191434144973755}
{'iter_count': 1832, 's': 0.23896963894367218}
{'iter_count': 1833, 's': 0.24765264987945557}
{'iter_count': 1834, 's': 0.23525454103946686}
{'iter_count': 1835, 's': 0.2479224056005478}
{'iter_count': 1836, 's': 0.24357563257217407}
{'iter_count': 1837, 's': 0.2419108748435974}
{'iter_count': 1838, 's': 0.2450731098651886}
{'iter_count': 1839, 's': 0.22645491361618042}
{'iter_count': 1840, 's': 0.23293401300907135}
{'iter_count': 1841, 's': 0.22461792826652527}
{'iter_count': 1842, 's': 0.2372867465019226}
{'iter_count': 1843, 's': 0.23390322923660278}
{'iter_count': 1844, 's': 0.24201302230358124}
{'iter_count': 1845, 's': 0.23781061172485352}
{'iter_count': 1846, 's': 0.24530692398548126}
{'iter_count': 1847, 's': 0.22907033562660217}
{'iter_count': 1848, 's': 0.23578283190727234}
{'iter_count': 1849, 's': 0.23103278875350952}
{'iter_count': 1850, 's': 0.22161808609962463}
{'iter_count': 1851, 's': 0.22858726978302002}
{'iter_count': 1852, 's': 0.2361135184764862}
{'iter_count': 1853, 's': 0.24246260523796082}
{'iter_count': 1854, 's': 0.239465594291687}
{'iter_count': 1855, 's': 0.24779509007930756}
{'iter_count': 1856, 's': 0.2451244294643402}
{'iter_count': 1857, 's': 0.2509554624557495}
{'iter_count': 1858, 's': 0.24302750825881958}
{'iter_count': 1859, 's': 0.25211334228515625}
{'iter_count': 1860, 's': 0.23193876445293427}
{'iter_count': 1861, 's': 0.24107050895690918}
{'iter_count': 1862, 's': 0.24268391728401184}
{'iter_count': 1863, 's': 0.23866593837738037}
{'iter_count': 1864, 's': 0.23644351959228516}
{'iter_count': 1865, 's': 0.2421039193868637}
{'iter_count': 1866, 's': 0.2459263652563095}
{'iter_count': 1867, 's': 0.24112483859062195}
{'iter_count': 1868, 's': 0.23402369022369385}
{'iter_count': 1869, 's': 0.25094953179359436}
{'iter_count': 1870, 's': 0.2420564591884613}
{'iter_count': 1871, 's': 0.23714406788349152}
{'iter_count': 1872, 's': 0.23286072909832}
{'iter_count': 1873, 's': 0.24436134099960327}
{'iter_count': 1874, 's': 0.24162796139717102}
{'iter_count': 1875, 's': 0.2359948307275772}
{'iter_count': 1876, 's': 0.22886601090431213}
{'iter_count': 1877, 's': 0.23921580612659454}
{'iter_count': 1878, 's': 0.2369806468486786}
{'iter_count': 1879, 's': 0.2352549284696579}
{'iter_count': 1880, 's': 0.23392057418823242}
{'iter_count': 1881, 's': 0.220668226480484}
{'iter_count': 1882, 's': 0.2381938099861145}
{'iter_count': 1883, 's': 0.2378005087375641}
{'iter_count': 1884, 's': 0.23675978183746338}
{'iter_count': 1885, 's': 0.2303849458694458}
{'iter_count': 1886, 's': 0.23049350082874298}
{'iter_count': 1887, 's': 0.2255954146385193}
{'iter_count': 1888, 's': 0.25226539373397827}
{'iter_count': 1889, 's': 0.24384447932243347}
{'iter_count': 1890, 's': 0.23521098494529724}
{'iter_count': 1891, 's': 0.22831931710243225}
{'iter_count': 1892, 's': 0.23257941007614136}
{'iter_count': 1893, 's': 0.23392623662948608}
{'iter_count': 1894, 's': 0.24128928780555725}
{'iter_count': 1895, 's': 0.22184565663337708}
{'iter_count': 1896, 's': 0.2407113015651703}
{'iter_count': 1897, 's': 0.23519116640090942}
{'iter_count': 1898, 's': 0.2200511246919632}
{'iter_count': 1899, 's': 0.23699182271957397}
{'iter_count': 1900, 's': 0.23270635306835175}
{'iter_count': 1901, 's': 0.2286389172077179}
{'iter_count': 1902, 's': 0.24019336700439453}
{'iter_count': 1903, 's': 0.24462777376174927}
{'iter_count': 1904, 's': 0.23642387986183167}
{'iter_count': 1905, 's': 0.23376989364624023}
{'iter_count': 1906, 's': 0.24435335397720337}
