timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
15400.0,186.71566724777222,708.0,5.0,2.799999952316284,0.0,111.0,66.0,40.0
15450.0,187.31144523620605,709.0,5.0,2.799999952316284,0.0,70.0,53.8,40.0
15500.0,187.90496683120728,711.0,5.0,2.5999999046325684,1.0,70.0,41.6,20.0
15550.0,188.50265526771545,711.0,5.0,2.5999999046325684,1.0,70.0,41.6,20.0
15600.0,189.09916424751282,713.0,5.0,2.4000000953674316,1.0,72.0,37.4,17.0
15650.0,189.69468569755554,713.0,5.0,2.4000000953674316,1.0,72.0,37.4,17.0
15700.0,190.2944986820221,713.0,5.0,2.4000000953674316,1.0,72.0,37.4,17.0
15750.0,190.88780164718628,713.0,5.0,2.4000000953674316,1.0,72.0,37.4,17.0
15800.0,191.4828817844391,714.0,6.0,2.5999999046325684,1.0,183.0,64.0,17.0
15850.0,192.08204627037048,714.0,6.0,2.5999999046325684,1.0,183.0,64.0,17.0
15900.0,192.67950630187988,716.0,6.0,3.4000000953674316,1.0,183.0,77.8,17.0
15950.0,193.27808904647827,717.0,6.0,3.0,1.0,183.0,75.8,17.0
16000.0,193.87492895126343,717.0,6.0,3.0,1.0,183.0,75.8,17.0
16050.0,194.47611021995544,719.0,5.0,3.4000000953674316,1.0,100.0,55.4,17.0
16100.0,195.06841278076172,721.0,5.0,2.799999952316284,1.0,71.0,40.0,17.0
16150.0,195.66106343269348,722.0,5.0,3.4000000953674316,1.0,71.0,40.2,17.0
16200.0,196.25790929794312,723.0,5.0,2.799999952316284,1.0,63.0,34.0,17.0
16250.0,196.85371088981628,723.0,5.0,2.799999952316284,1.0,63.0,34.0,17.0
16300.0,197.45172381401062,724.0,5.0,2.5999999046325684,1.0,101.0,48.8,17.0
16350.0,198.05352592468262,725.0,5.0,2.4000000953674316,1.0,101.0,50.0,17.0
16400.0,198.6505789756775,725.0,5.0,2.4000000953674316,1.0,101.0,50.0,17.0
16450.0,199.24929237365723,725.0,5.0,2.4000000953674316,1.0,101.0,50.0,17.0
16500.0,199.84534168243408,726.0,15.0,5.199999809265137,1.0,170.0,80.6,29.0
16550.0,200.44062852859497,727.0,15.0,4.400000095367432,1.0,170.0,76.0,29.0
16600.0,201.0406572818756,728.0,15.0,5.400000095367432,1.0,170.0,80.0,29.0
16650.0,201.63878393173218,728.0,15.0,5.400000095367432,1.0,170.0,80.0,29.0
16700.0,202.23705911636353,729.0,15.0,6.400000095367432,1.0,170.0,78.0,29.0
16750.0,202.8338143825531,730.0,15.0,8.0,1.0,170.0,85.8,40.0
16800.0,203.43120455741882,731.0,9.0,6.0,1.0,91.0,60.4,40.0
16850.0,204.02925634384155,732.0,9.0,6.599999904632568,4.0,91.0,60.0,38.0
16900.0,204.62667632102966,733.0,9.0,6.199999809265137,4.0,91.0,58.0,38.0
16950.0,205.22508907318115,734.0,9.0,5.400000095367432,4.0,68.0,51.8,38.0
17000.0,205.81706547737122,734.0,9.0,5.400000095367432,4.0,68.0,51.8,38.0
17050.0,206.41680717468262,735.0,10.0,5.599999904632568,4.0,90.0,56.2,38.0
17100.0,207.00915360450745,735.0,10.0,5.599999904632568,4.0,90.0,56.2,38.0
17150.0,207.59397387504578,736.0,10.0,6.599999904632568,4.0,90.0,65.6,38.0
17200.0,208.19126772880554,737.0,10.0,7.599999904632568,4.0,90.0,70.4,50.0
17250.0,208.7862045764923,737.0,10.0,7.599999904632568,4.0,90.0,70.4,50.0
17300.0,209.3823118209839,739.0,10.0,8.399999618530273,4.0,90.0,71.6,28.0
17350.0,209.97905254364014,740.0,10.0,7.400000095367432,4.0,90.0,62.2,28.0
17400.0,210.57308197021484,741.0,9.0,6.800000190734863,4.0,88.0,54.2,28.0
17450.0,211.17134618759155,742.0,9.0,5.599999904632568,3.0,88.0,49.6,28.0
17500.0,211.7676944732666,744.0,7.0,5.0,3.0,50.0,40.0,28.0
17550.0,212.36608982086182,745.0,7.0,5.400000095367432,3.0,53.0,42.0,28.0
17600.0,212.96414351463318,746.0,7.0,5.0,3.0,53.0,37.8,28.0
17650.0,213.55823802947998,747.0,7.0,5.800000190734863,4.0,61.0,42.2,28.0
17700.0,214.1530556678772,748.0,8.0,6.199999809265137,4.0,61.0,46.0,28.0
17750.0,214.74582839012146,749.0,8.0,5.800000190734863,2.0,61.0,44.4,20.0
17800.0,215.34266757965088,750.0,10.0,6.400000095367432,2.0,70.0,47.8,20.0
17850.0,215.93282866477966,750.0,10.0,6.400000095367432,2.0,70.0,47.8,20.0
17900.0,216.5309042930603,751.0,10.0,7.199999809265137,2.0,80.0,58.0,20.0
17950.0,217.12556886672974,752.0,11.0,8.0,2.0,81.0,62.0,20.0
18000.0,217.72013592720032,754.0,11.0,7.0,2.0,81.0,55.4,17.0
18050.0,218.31820225715637,755.0,11.0,6.199999809265137,2.0,81.0,50.4,17.0
18100.0,218.91508626937866,756.0,11.0,5.800000190734863,2.0,81.0,46.0,17.0
18150.0,219.50975131988525,757.0,7.0,4.599999904632568,2.0,58.0,40.2,17.0
18200.0,220.1070053577423,758.0,7.0,5.0,2.0,58.0,42.4,17.0
18250.0,220.700519323349,759.0,7.0,5.400000095367432,4.0,58.0,44.6,28.0
18300.0,221.30030584335327,760.0,8.0,5.800000190734863,4.0,60.0,47.6,28.0
18350.0,221.89291834831238,761.0,10.0,6.400000095367432,4.0,72.0,50.4,28.0
18400.0,222.4784653186798,762.0,10.0,5.800000190734863,2.0,72.0,43.6,18.0
18450.0,223.07092714309692,763.0,11.0,7.0,2.0,72.0,50.0,18.0
18500.0,223.66699409484863,764.0,11.0,7.199999809265137,2.0,72.0,54.0,18.0
18550.0,224.26365876197815,765.0,11.0,6.400000095367432,2.0,72.0,48.0,18.0
18600.0,224.8606629371643,767.0,11.0,6.0,2.0,72.0,45.4,17.0
18650.0,225.4617133140564,768.0,8.0,4.199999809265137,2.0,60.0,37.6,17.0
18700.0,226.0547399520874,769.0,9.0,5.0,2.0,72.0,42.4,17.0
18750.0,226.6501955986023,770.0,9.0,5.400000095367432,2.0,72.0,44.0,17.0
18800.0,227.24720120429993,770.0,9.0,5.400000095367432,2.0,72.0,44.0,17.0
18850.0,227.8422474861145,771.0,14.0,6.599999904632568,2.0,110.0,54.0,17.0
18900.0,228.43838119506836,772.0,14.0,7.599999904632568,2.0,110.0,60.6,33.0
18950.0,229.03462553024292,772.0,14.0,7.599999904632568,2.0,110.0,60.6,33.0
19000.0,229.63386750221252,773.0,14.0,9.399999618530273,6.0,110.0,68.0,38.0
19050.0,230.23132610321045,774.0,14.0,9.800000190734863,6.0,110.0,67.6,38.0
19100.0,230.8228051662445,774.0,14.0,9.800000190734863,6.0,110.0,67.6,38.0
19150.0,231.42237401008606,775.0,14.0,10.800000190734863,7.0,110.0,80.6,50.0
19200.0,232.01858353614807,776.0,11.0,9.399999618530273,7.0,103.0,70.2,50.0
19250.0,232.61270689964294,778.0,11.0,6.800000190734863,2.0,103.0,53.6,17.0
19300.0,233.21040081977844,779.0,11.0,5.599999904632568,2.0,103.0,48.0,17.0
19350.0,233.81000065803528,781.0,6.0,3.5999999046325684,2.0,50.0,29.2,17.0
19400.0,234.40684247016907,783.0,6.0,4.0,2.0,50.0,32.0,17.0
19450.0,235.00439858436584,784.0,6.0,3.799999952316284,2.0,50.0,30.4,17.0
19500.0,235.5955455303192,785.0,9.0,4.400000095367432,2.0,69.0,34.2,17.0
19550.0,236.18027687072754,785.0,9.0,4.400000095367432,2.0,69.0,34.2,17.0
19600.0,236.7607123851776,785.0,9.0,4.400000095367432,2.0,69.0,34.2,17.0
19650.0,237.32818746566772,786.0,14.0,6.800000190734863,3.0,129.0,56.6,23.0
19700.0,237.90760731697083,787.0,14.0,7.0,4.0,129.0,64.0,28.0
19750.0,238.4880702495575,788.0,14.0,7.400000095367432,4.0,129.0,70.4,34.0
19800.0,239.06849598884583,789.0,14.0,7.400000095367432,4.0,129.0,69.8,31.0
19850.0,239.64696097373962,789.0,14.0,7.400000095367432,4.0,129.0,69.8,31.0
19900.0,240.22722744941711,790.0,14.0,8.0,4.0,129.0,78.0,31.0
19950.0,240.80747294425964,790.0,14.0,8.0,4.0,129.0,78.0,31.0
20000.0,241.39078760147095,791.0,15.0,8.199999809265137,4.0,110.0,72.6,31.0
20050.0,241.9723527431488,792.0,15.0,8.0,3.0,110.0,66.0,27.0
20100.0,242.55379962921143,793.0,15.0,8.600000381469727,3.0,110.0,68.2,27.0
20150.0,243.13446021080017,794.0,15.0,9.399999618530273,3.0,110.0,71.8,27.0
20200.0,243.7150321006775,795.0,15.0,8.399999618530273,3.0,102.0,60.0,27.0
20250.0,244.29884505271912,796.0,9.0,6.800000190734863,3.0,71.0,49.8,27.0
20300.0,244.88044118881226,797.0,9.0,7.599999904632568,7.0,71.0,54.0,48.0
20350.0,245.4601981639862,798.0,8.0,6.800000190734863,5.0,51.0,45.8,30.0
20400.0,246.04184746742249,799.0,11.0,7.400000095367432,5.0,70.0,50.0,30.0
20450.0,246.62351274490356,800.0,11.0,7.599999904632568,5.0,70.0,50.2,30.0
20500.0,247.20453882217407,801.0,11.0,7.199999809265137,5.0,70.0,47.6,30.0
20550.0,247.7854688167572,802.0,11.0,7.400000095367432,5.0,70.0,50.4,30.0
20600.0,248.36497902870178,802.0,11.0,7.400000095367432,5.0,70.0,50.4,30.0
20650.0,248.94722080230713,802.0,11.0,7.400000095367432,5.0,70.0,50.4,30.0
20700.0,249.52872943878174,804.0,19.0,8.399999618530273,2.0,139.0,61.6,17.0
20750.0,250.10762786865234,804.0,19.0,8.399999618530273,2.0,139.0,61.6,17.0
20800.0,250.6869547367096,805.0,19.0,9.199999809265137,2.0,139.0,71.4,17.0
20850.0,251.26907396316528,806.0,19.0,9.399999618530273,2.0,139.0,72.4,17.0
20900.0,251.8493571281433,807.0,19.0,9.199999809265137,2.0,139.0,69.6,17.0
20950.0,252.4306082725525,808.0,12.0,6.800000190734863,2.0,101.0,53.6,17.0
21000.0,253.01092648506165,809.0,12.0,7.599999904632568,6.0,101.0,58.8,43.0
21050.0,253.59230732917786,810.0,7.0,6.599999904632568,6.0,59.0,46.4,39.0
21100.0,254.17266297340393,811.0,7.0,6.800000190734863,6.0,59.0,47.6,39.0
21150.0,254.7535638809204,812.0,7.0,6.800000190734863,6.0,59.0,46.2,39.0
21200.0,255.3343141078949,813.0,13.0,8.0,6.0,79.0,50.2,39.0
21250.0,255.913818359375,814.0,13.0,7.599999904632568,4.0,79.0,49.8,39.0
21300.0,256.49383425712585,815.0,13.0,8.0,4.0,79.0,53.6,41.0
21350.0,257.072993516922,816.0,13.0,7.800000190734863,4.0,79.0,53.8,41.0
21400.0,257.65435886383057,817.0,13.0,7.400000095367432,4.0,79.0,54.0,41.0
21450.0,258.23501658439636,818.0,9.0,5.599999904632568,4.0,58.0,44.0,29.0
21500.0,258.8161368370056,820.0,8.0,5.0,2.0,60.0,39.8,18.0
21550.0,259.39761304855347,820.0,8.0,5.0,2.0,60.0,39.8,18.0
21600.0,259.9799757003784,821.0,8.0,5.400000095367432,2.0,72.0,44.2,18.0
21650.0,260.5588643550873,822.0,8.0,6.0,2.0,72.0,47.8,18.0
21700.0,261.1404469013214,824.0,8.0,5.199999809265137,2.0,72.0,41.4,17.0
21750.0,261.7213487625122,825.0,8.0,6.400000095367432,2.0,72.0,48.4,17.0
21800.0,262.30177116394043,826.0,8.0,6.199999809265137,2.0,60.0,44.4,17.0
21850.0,262.88245463371277,827.0,8.0,5.599999904632568,2.0,53.0,42.0,17.0
21900.0,263.4651503562927,828.0,8.0,5.800000190734863,2.0,62.0,46.4,17.0
21950.0,264.04724884033203,829.0,8.0,6.199999809265137,4.0,62.0,50.6,38.0
22000.0,264.62911772727966,830.0,7.0,5.800000190734863,4.0,62.0,48.0,38.0
22050.0,265.20896339416504,831.0,7.0,5.800000190734863,4.0,62.0,47.8,38.0
22100.0,265.7880892753601,831.0,7.0,5.800000190734863,4.0,62.0,47.8,38.0
22150.0,266.3695993423462,831.0,7.0,5.800000190734863,4.0,62.0,47.8,38.0
22200.0,266.9509656429291,831.0,7.0,5.800000190734863,4.0,62.0,47.8,38.0
22250.0,267.5329451560974,832.0,27.0,10.199999809265137,4.0,210.0,80.2,38.0
22300.0,268.11439633369446,833.0,27.0,10.600000381469727,4.0,210.0,79.6,38.0
22350.0,268.6962254047394,833.0,27.0,10.600000381469727,4.0,210.0,79.6,38.0
22400.0,269.27698159217834,835.0,27.0,11.199999809265137,3.0,210.0,83.4,27.0
22450.0,269.8571927547455,836.0,27.0,11.399999618530273,3.0,210.0,81.8,27.0
22500.0,270.43754839897156,837.0,10.0,7.0,3.0,70.0,45.8,27.0
22550.0,271.0149896144867,843.0,0.0,0.0,0.0,6.0,6.0,6.0
22600.0,271.5915343761444,849.0,0.0,0.0,0.0,6.0,6.0,6.0
22650.0,272.16917634010315,853.0,1.0,0.4000000059604645,0.0,20.0,10.8,6.0
22700.0,272.7456934452057,857.0,1.0,0.4000000059604645,0.0,16.0,11.2,6.0
22750.0,273.3257942199707,862.0,1.0,0.6000000238418579,0.0,22.0,13.2,6.0
22800.0,273.9024341106415,865.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
22850.0,274.4775938987732,869.0,1.0,0.6000000238418579,0.0,16.0,12.4,6.0
22900.0,275.05451369285583,874.0,1.0,0.20000000298023224,0.0,16.0,9.2,6.0
22950.0,275.6306486129761,880.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
23000.0,276.2072298526764,885.0,1.0,0.4000000059604645,0.0,16.0,10.8,6.0
23050.0,276.7853009700775,891.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
23100.0,277.36332654953003,897.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
23150.0,277.9397439956665,902.0,1.0,0.4000000059604645,0.0,20.0,10.8,6.0
23200.0,278.51514506340027,904.0,1.0,0.6000000238418579,0.0,16.0,12.0,6.0
23250.0,279.09176564216614,905.0,2.0,0.800000011920929,0.0,34.0,15.6,6.0
23300.0,279.6658959388733,908.0,3.0,1.600000023841858,0.0,40.0,24.4,6.0
23350.0,280.24219942092896,910.0,3.0,1.600000023841858,0.0,40.0,23.2,6.0
23400.0,280.8184115886688,913.0,3.0,1.2000000476837158,0.0,38.0,20.0,6.0
23450.0,281.39602971076965,918.0,2.0,0.6000000238418579,0.0,28.0,12.4,6.0
23500.0,281.9716145992279,921.0,2.0,0.6000000238418579,0.0,28.0,12.4,6.0
23550.0,282.5488040447235,924.0,2.0,0.800000011920929,0.0,28.0,16.4,6.0
23600.0,283.12852907180786,926.0,3.0,1.2000000476837158,0.0,40.0,20.8,6.0
23650.0,283.70528173446655,929.0,3.0,1.2000000476837158,0.0,40.0,20.4,6.0
23700.0,284.2817237377167,934.0,1.0,0.4000000059604645,0.0,16.0,12.0,6.0
23750.0,284.8584129810333,937.0,2.0,0.6000000238418579,0.0,26.0,12.0,6.0
23800.0,285.4359908103943,942.0,1.0,0.4000000059604645,0.0,16.0,10.4,6.0
23850.0,286.01257252693176,945.0,2.0,0.6000000238418579,0.0,26.0,12.0,6.0
23900.0,286.5879683494568,949.0,2.0,0.6000000238418579,0.0,26.0,12.4,6.0
23950.0,287.1658089160919,953.0,1.0,0.4000000059604645,0.0,16.0,11.2,6.0
24000.0,287.7439203262329,954.0,1.0,0.6000000238418579,0.0,22.0,14.4,6.0
24050.0,288.3205533027649,957.0,4.0,1.600000023841858,0.0,50.0,24.0,6.0
24100.0,288.89873933792114,960.0,2.0,1.0,0.0,26.0,16.4,6.0
24150.0,289.47590351104736,963.0,2.0,0.800000011920929,0.0,28.0,14.4,6.0
24200.0,290.0516953468323,966.0,3.0,0.6000000238418579,0.0,40.0,12.8,6.0
24250.0,290.62816309928894,969.0,2.0,0.6000000238418579,0.0,36.0,14.0,6.0
24300.0,291.2060673236847,971.0,2.0,1.2000000476837158,0.0,36.0,20.8,6.0
24350.0,291.78243923187256,974.0,2.0,1.0,0.0,28.0,18.0,6.0
24400.0,292.36031556129456,977.0,2.0,0.800000011920929,0.0,26.0,14.4,6.0
24450.0,292.9399046897888,978.0,3.0,1.2000000476837158,0.0,38.0,18.8,6.0
24500.0,293.51623463630676,982.0,3.0,1.399999976158142,0.0,40.0,21.2,6.0
24550.0,294.093594789505,984.0,2.0,0.800000011920929,0.0,28.0,15.6,6.0
24600.0,294.6709318161011,985.0,2.0,1.0,0.0,34.0,19.2,6.0
24650.0,295.2484509944916,988.0,3.0,1.7999999523162842,1.0,38.0,26.4,16.0
24700.0,295.8242356777191,992.0,1.0,0.6000000238418579,0.0,18.0,12.4,6.0
24750.0,296.40192317962646,997.0,1.0,0.4000000059604645,0.0,16.0,11.2,6.0
24800.0,296.9756875038147,1002.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
24850.0,297.5536985397339,1007.0,2.0,0.4000000059604645,0.0,26.0,10.0,6.0
24900.0,298.1315665245056,1012.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
24950.0,298.70734095573425,1017.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
25000.0,299.2857172489166,1020.0,1.0,0.4000000059604645,0.0,16.0,10.0,6.0
25050.0,299.8631875514984,1026.0,0.0,0.0,0.0,6.0,6.0,6.0
25100.0,300.4401857852936,1029.0,1.0,0.4000000059604645,0.0,20.0,10.8,6.0
25150.0,301.01587653160095,1032.0,2.0,1.0,0.0,28.0,16.4,6.0
25200.0,301.5933930873871,1033.0,4.0,1.7999999523162842,1.0,50.0,25.2,16.0
25250.0,302.1723518371582,1034.0,4.0,2.0,1.0,50.0,27.6,16.0
25300.0,302.75071358680725,1036.0,4.0,2.200000047683716,1.0,50.0,30.0,16.0
25350.0,303.32915711402893,1037.0,4.0,2.5999999046325684,1.0,50.0,35.6,16.0
25400.0,303.9068126678467,1040.0,4.0,1.7999999523162842,0.0,52.0,26.8,6.0
25450.0,304.48432421684265,1041.0,4.0,2.200000047683716,0.0,52.0,31.2,6.0
25500.0,305.0636959075928,1044.0,3.0,1.2000000476837158,0.0,38.0,18.8,6.0
25550.0,305.63989520072937,1049.0,1.0,0.4000000059604645,0.0,18.0,10.4,6.0
25600.0,306.2166953086853,1050.0,4.0,1.0,0.0,60.0,18.8,6.0
25650.0,306.79455518722534,1053.0,4.0,1.399999976158142,0.0,60.0,22.8,6.0
25700.0,307.3726532459259,1058.0,1.0,0.4000000059604645,0.0,18.0,10.4,6.0
25750.0,307.9502823352814,1061.0,2.0,0.800000011920929,0.0,26.0,14.0,6.0
25800.0,308.5291450023651,1063.0,2.0,0.800000011920929,0.0,26.0,14.4,6.0
25850.0,309.10625553131104,1068.0,2.0,0.800000011920929,0.0,34.0,15.6,6.0
25900.0,309.6837408542633,1073.0,1.0,0.20000000298023224,0.0,16.0,8.0,6.0
25950.0,310.2609212398529,1076.0,2.0,0.6000000238418579,0.0,28.0,14.4,6.0
26000.0,310.83556056022644,1079.0,2.0,1.2000000476837158,1.0,28.0,18.4,16.0
26050.0,311.41244673728943,1082.0,2.0,0.800000011920929,0.0,28.0,14.8,6.0
26100.0,311.9907250404358,1085.0,2.0,1.0,0.0,28.0,18.8,6.0
26150.0,312.5662159919739,1086.0,2.0,1.0,0.0,28.0,18.4,6.0
26200.0,313.1445939540863,1088.0,3.0,2.0,1.0,40.0,27.6,16.0
26250.0,313.7217137813568,1090.0,3.0,1.399999976158142,0.0,40.0,22.4,6.0
26300.0,314.29811358451843,1093.0,4.0,1.0,0.0,54.0,18.8,6.0
26350.0,314.87416887283325,1096.0,2.0,0.800000011920929,0.0,28.0,14.4,6.0
26400.0,315.4500412940979,1099.0,2.0,1.0,0.0,28.0,16.4,6.0
26450.0,316.02598214149475,1101.0,2.0,1.399999976158142,1.0,28.0,20.8,16.0
26500.0,316.5978124141693,1104.0,2.0,1.2000000476837158,1.0,28.0,20.0,16.0
26550.0,317.16531443595886,1107.0,1.0,0.6000000238418579,0.0,16.0,12.4,6.0
26600.0,317.7394471168518,1110.0,5.0,1.2000000476837158,0.0,60.0,18.8,6.0
26650.0,318.36646366119385,1112.0,5.0,1.399999976158142,0.0,60.0,20.8,6.0
26700.0,318.99149107933044,1115.0,2.0,1.2000000476837158,1.0,34.0,19.6,16.0
26750.0,319.60867953300476,1118.0,1.0,1.0,1.0,18.0,16.4,16.0
26800.0,320.20711636543274,1119.0,2.0,1.2000000476837158,1.0,28.0,18.8,16.0
26850.0,320.8196339607239,1120.0,4.0,1.7999999523162842,1.0,52.0,26.0,16.0
26900.0,321.4324617385864,1122.0,4.0,2.200000047683716,0.0,52.0,30.0,6.0
26950.0,322.1045935153961,1124.0,4.0,2.200000047683716,0.0,52.0,31.2,6.0
27000.0,322.8437066078186,1125.0,5.0,2.4000000953674316,0.0,66.0,34.0,6.0
27050.0,323.5984377861023,1127.0,5.0,2.200000047683716,0.0,66.0,32.0,6.0
27100.0,324.35456347465515,1130.0,2.0,1.2000000476837158,1.0,28.0,20.0,16.0
27150.0,325.11268758773804,1131.0,2.0,1.2000000476837158,1.0,28.0,20.0,16.0
27200.0,325.8649263381958,1134.0,3.0,1.600000023841858,1.0,40.0,23.2,16.0
27250.0,326.6607060432434,1137.0,1.0,0.800000011920929,0.0,18.0,14.4,6.0
27300.0,327.4544439315796,1139.0,3.0,1.2000000476837158,0.0,40.0,19.2,6.0
27350.0,328.22322964668274,1142.0,3.0,1.399999976158142,1.0,40.0,22.0,16.0
27400.0,328.981285572052,1143.0,1.0,1.0,1.0,22.0,17.6,16.0
27450.0,329.7681608200073,1144.0,5.0,1.7999999523162842,1.0,60.0,26.4,16.0
27500.0,330.5220561027527,1145.0,5.0,2.5999999046325684,1.0,62.0,34.4,16.0
27550.0,331.3030161857605,1147.0,5.0,2.799999952316284,1.0,62.0,36.8,18.0
27600.0,332.0991554260254,1149.0,5.0,2.4000000953674316,1.0,62.0,33.2,18.0
27650.0,332.89622712135315,1150.0,3.0,2.0,1.0,46.0,30.0,18.0
27700.0,333.6906614303589,1151.0,5.0,2.799999952316284,2.0,60.0,38.4,26.0
27750.0,334.4889304637909,1154.0,5.0,2.200000047683716,0.0,60.0,31.2,8.0
27800.0,335.2863733768463,1157.0,2.0,1.2000000476837158,1.0,26.0,18.4,16.0
27850.0,336.0817792415619,1161.0,1.0,0.6000000238418579,0.0,18.0,12.4,6.0
27900.0,336.8764624595642,1164.0,1.0,0.800000011920929,0.0,22.0,15.2,6.0
27950.0,337.6672124862671,1167.0,1.0,1.0,1.0,18.0,16.4,16.0
28000.0,338.45745944976807,1170.0,1.0,1.0,1.0,18.0,16.4,16.0
28050.0,339.1892819404602,1171.0,2.0,1.2000000476837158,1.0,30.0,19.2,16.0
28100.0,339.93572998046875,1172.0,5.0,2.0,1.0,60.0,28.0,16.0
28150.0,340.69038915634155,1175.0,5.0,2.0,0.0,60.0,28.0,6.0
28200.0,341.44721126556396,1177.0,2.0,1.399999976158142,0.0,28.0,21.2,6.0
28250.0,342.20772099494934,1180.0,2.0,1.399999976158142,1.0,28.0,22.0,16.0
28300.0,342.97024941444397,1182.0,2.0,1.2000000476837158,1.0,28.0,19.6,16.0
28350.0,343.73191499710083,1186.0,1.0,0.6000000238418579,0.0,24.0,13.6,6.0
28400.0,344.4899117946625,1189.0,1.0,0.6000000238418579,0.0,22.0,13.2,6.0
28450.0,345.25069546699524,1191.0,2.0,1.2000000476837158,0.0,28.0,20.0,6.0
28500.0,346.0062553882599,1193.0,2.0,1.600000023841858,1.0,34.0,24.4,16.0
28550.0,346.76832842826843,1196.0,2.0,1.2000000476837158,1.0,34.0,20.8,16.0
28600.0,347.5285596847534,1197.0,3.0,1.399999976158142,1.0,40.0,22.0,16.0
28650.0,348.2893943786621,1200.0,3.0,1.399999976158142,1.0,40.0,21.2,16.0
28700.0,349.0797743797302,1202.0,2.0,1.399999976158142,1.0,28.0,20.8,16.0
28750.0,349.8401834964752,1205.0,2.0,1.399999976158142,1.0,28.0,22.0,16.0
28800.0,350.60173201560974,1207.0,2.0,1.2000000476837158,1.0,26.0,20.0,16.0
28850.0,351.35522198677063,1210.0,2.0,1.2000000476837158,1.0,26.0,20.0,16.0
28900.0,352.104412317276,1212.0,1.0,1.0,1.0,24.0,18.0,16.0
28950.0,352.86734318733215,1213.0,3.0,1.399999976158142,1.0,46.0,22.4,16.0
29000.0,353.62155199050903,1215.0,4.0,2.0,1.0,48.0,28.8,16.0
29050.0,354.3820662498474,1217.0,4.0,2.200000047683716,1.0,48.0,32.0,16.0
29100.0,355.13949489593506,1219.0,2.0,1.399999976158142,1.0,28.0,23.6,16.0
29150.0,355.88818621635437,1220.0,2.0,1.600000023841858,1.0,34.0,27.2,24.0
29200.0,356.64234733581543,1222.0,4.0,2.0,1.0,48.0,30.0,16.0
29250.0,357.40040159225464,1225.0,4.0,1.399999976158142,0.0,48.0,22.0,6.0
29300.0,358.1622769832611,1226.0,4.0,1.399999976158142,0.0,50.0,22.4,6.0
29350.0,358.9166569709778,1227.0,4.0,2.0,0.0,50.0,29.2,6.0
29400.0,359.669730424881,1228.0,4.0,2.4000000953674316,0.0,50.0,32.0,6.0
29450.0,360.4291925430298,1230.0,4.0,3.0,1.0,50.0,38.8,16.0
29500.0,361.1820297241211,1232.0,4.0,2.0,1.0,50.0,28.8,16.0
29550.0,361.941691160202,1234.0,3.0,1.600000023841858,1.0,46.0,25.6,16.0
29600.0,362.69708037376404,1235.0,4.0,2.200000047683716,1.0,54.0,33.2,16.0
29650.0,363.45369052886963,1237.0,4.0,2.200000047683716,1.0,54.0,32.0,16.0
29700.0,364.2082200050354,1240.0,2.0,0.800000011920929,0.0,26.0,16.0,6.0
29750.0,364.9691286087036,1243.0,3.0,1.2000000476837158,0.0,38.0,18.4,6.0
29800.0,365.73026418685913,1244.0,3.0,1.600000023841858,0.0,40.0,23.2,6.0
29850.0,366.4925842285156,1247.0,4.0,1.600000023841858,0.0,50.0,23.6,6.0
29900.0,367.24894404411316,1248.0,4.0,2.0,0.0,50.0,28.0,6.0
29950.0,368.0124604701996,1249.0,4.0,2.200000047683716,0.0,50.0,30.0,6.0
30000.0,368.7754650115967,1251.0,4.0,2.0,0.0,50.0,27.6,6.0
30050.0,369.5389506816864,1252.0,4.0,2.200000047683716,1.0,50.0,36.4,16.0
30100.0,370.3035523891449,1253.0,4.0,1.600000023841858,0.0,50.0,37.8,16.0
30150.0,371.0594902038574,1253.0,4.0,1.600000023841858,0.0,50.0,37.8,16.0
30200.0,371.8190619945526,1254.0,2.0,1.2000000476837158,0.0,114.0,50.6,16.0
30250.0,372.5763726234436,1255.0,2.0,0.800000011920929,0.0,114.0,53.6,16.0
30300.0,373.3362066745758,1255.0,2.0,0.800000011920929,0.0,114.0,53.6,16.0
30350.0,374.09265780448914,1255.0,2.0,0.800000011920929,0.0,114.0,53.6,16.0
30400.0,374.85221815109253,1255.0,2.0,0.800000011920929,0.0,114.0,53.6,16.0
30450.0,375.6084623336792,1256.0,2.0,1.0,0.0,208.0,92.0,43.0
30500.0,376.3658447265625,1256.0,2.0,1.0,0.0,208.0,92.0,43.0
30550.0,377.1268119812012,1257.0,2.0,0.800000011920929,0.0,208.0,99.8,43.0
30600.0,377.8799593448639,1257.0,2.0,0.800000011920929,0.0,208.0,99.8,43.0
30650.0,378.63883447647095,1257.0,2.0,0.800000011920929,0.0,208.0,99.8,43.0
30700.0,379.4000859260559,1257.0,2.0,0.800000011920929,0.0,208.0,99.8,43.0
30750.0,380.16123056411743,1257.0,2.0,0.800000011920929,0.0,208.0,99.8,43.0
30800.0,380.9191346168518,1258.0,2.0,1.2000000476837158,0.0,238.0,138.4,43.0
